CODIGOCIE,ESCOLA,DIRETORIA,MUNICIPIO,SERIE,IDPort,IDMat,IndDesemp,IndFluxo,IDESP,META,ORDEM,_REGICAO_NOME,_ANO,_DIRETORIA_ID,_MUNICIPIO_ID,_ESCOLA_ID,_ERROR_ID,_ERROR_INFOS,error_id,request_data
907510,RENE ALBERS PROFESSOR DOUTOR,PIRASSUNUNGA,PIRASSUNUNGA,9º ANO EF,"3,1943","2,0667","2,63","0,8945","2,35","2,84",2.0,INTERIOR,2019,20411,536,907510,,,,
907510,RENE ALBERS PROFESSOR DOUTOR,PIRASSUNUNGA,PIRASSUNUNGA,3º ANO EM,"3,1373","1,2963","2,22","0,8286","1,84","2,07",3.0,INTERIOR,2019,20411,536,907510,,,,
021428,WALDEMAR FERREIRA PROFESSOR,PIRASSUNUNGA,LEME,9º ANO EF,"4,3413","3,8700","4,11","0,9956","4,09","4,28",2.0,INTERIOR,2019,20411,415,021428,,,,
021428,WALDEMAR FERREIRA PROFESSOR,PIRASSUNUNGA,LEME,3º ANO EM,"2,2697","1,6673","1,97","0,9866","1,94","2,45",3.0,INTERIOR,2019,20411,415,021428,,,,
049542,PAULO DE BARROS FERRAZ PROFESSOR,PIRASSUNUNGA,PIRASSUNUNGA,9º ANO EF,"3,5063","2,2597","2,88","0,8933","2,57","3,25",2.0,INTERIOR,2019,20411,536,049542,,,,
049542,PAULO DE BARROS FERRAZ PROFESSOR,PIRASSUNUNGA,PIRASSUNUNGA,3º ANO EM,"3,9710","2,2000","3,09","0,8697","2,69","2,89",3.0,INTERIOR,2019,20411,536,049542,,,,
047260,MAXIMILIANO BARUTO DOUTOR,PIRASSUNUNGA,ARARAS,9º ANO EF,"3,8963","2,8767","3,39","0,9451","3,20","3,46",2.0,INTERIOR,2019,20411,182,047260,,,,
047260,MAXIMILIANO BARUTO DOUTOR,PIRASSUNUNGA,ARARAS,3º ANO EM,"3,6667","2,3017","2,98","0,8975","2,67","2,87",3.0,INTERIOR,2019,20411,182,047260,,,,
021301,JOSE JORGE NETO PROFESSOR,PIRASSUNUNGA,ANALANDIA,3º ANO EM,"4,4440","2,5333","3,49","0,8716","3,04","3,22",3.0,INTERIOR,2019,20411,169,021301,,,,
032761,FRANCISCO PIO BENGUELLA,PRESIDENTE PRUDENTE,REGENTE FEIJO,9º ANO EF,"4,7620","4,9997","4,88","1,0000","4,88","4,99",2.0,INTERIOR,2019,20904,572,032761,,,,
032585,OLGA YASUKO YAMASHITA PROFESSORA,PRESIDENTE PRUDENTE,PIRAPOZINHO,9º ANO EF,"4,3940","3,7503","4,07","0,9438","3,84","4,05",2.0,INTERIOR,2019,20904,541,032585,,,,
032585,OLGA YASUKO YAMASHITA PROFESSORA,PRESIDENTE PRUDENTE,PIRAPOZINHO,3º ANO EM,"4,3680","2,4140","3,39","0,9317","3,16","3,33",3.0,INTERIOR,2019,20904,541,032585,,,,
032694,MARIA JOSE BARBOSA CASTRO TOLEDO PROFESSORA,PRESIDENTE PRUDENTE,PIRAPOZINHO,9º ANO EF,"3,4033","3,2000","3,30","0,9485","3,13","3,75",2.0,INTERIOR,2019,20904,541,032694,,,,
032694,MARIA JOSE BARBOSA CASTRO TOLEDO PROFESSORA,PRESIDENTE PRUDENTE,PIRAPOZINHO,3º ANO EM,"4,1667","2,5307","3,35","1,0000","3,35","3,50",3.0,INTERIOR,2019,20904,541,032694,,,,
032612,MARIA ERNESTINA NATIVIDADE ANTUNES PROFESSORA,PRESIDENTE PRUDENTE,INDIANA,9º ANO EF,"4,3593","4,1880","4,27","0,9697","4,14","4,32",2.0,INTERIOR,2019,20904,354,032612,,,,
032612,MARIA ERNESTINA NATIVIDADE ANTUNES PROFESSORA,PRESIDENTE PRUDENTE,INDIANA,3º ANO EM,"2,3333","2,2500","2,29","0,9416","2,16","2,93",3.0,INTERIOR,2019,20904,354,032612,,,,
032591,GILDASIO SILVA LIMA PROFESSOR,PRESIDENTE PRUDENTE,CAIABU,9º ANO EF,"3,5900","3,5807","3,59","0,9725","3,49","3,79",2.0,INTERIOR,2019,20904,238,032591,,,,
032591,GILDASIO SILVA LIMA PROFESSOR,PRESIDENTE PRUDENTE,CAIABU,3º ANO EM,"3,4480","1,3533","2,40","0,9099","2,18","2,41",3.0,INTERIOR,2019,20904,238,032591,,,,
032621,FRANCISCO WHITACKER CORONEL,PRESIDENTE PRUDENTE,ANHUMAS,9º ANO EF,"3,8637","3,3337","3,60","0,9949","3,58","3,81",2.0,INTERIOR,2019,20904,173,032621,,,,
032621,FRANCISCO WHITACKER CORONEL,PRESIDENTE PRUDENTE,ANHUMAS,3º ANO EM,"3,4280","2,1300","2,78","0,9439","2,62","2,83",3.0,INTERIOR,2019,20904,173,032621,,,,
040162,MARIA EVANILDA GOMES PROFESSORA,PRESIDENTE PRUDENTE,PIRAPOZINHO,9º ANO EF,"4,2850","2,8573","3,57","1,0000","3,57","4,15",2.0,INTERIOR,2019,20904,541,040162,,,,
040162,MARIA EVANILDA GOMES PROFESSORA,PRESIDENTE PRUDENTE,PIRAPOZINHO,3º ANO EM,"4,0000","3,3333","3,67","1,0000","3,67","3,80",3.0,INTERIOR,2019,20904,541,040162,,,,
032682,LUCIA SILVA DE ASSUMPCAO,PRESIDENTE PRUDENTE,PIRAPOZINHO,9º ANO EF,"3,8493","3,8773","3,86","0,9474","3,66","3,88",2.0,INTERIOR,2019,20904,541,032682,,,,
032682,LUCIA SILVA DE ASSUMPCAO,PRESIDENTE PRUDENTE,PIRAPOZINHO,3º ANO EM,"4,0567","2,9287","3,49","0,8819","3,08","3,26",3.0,INTERIOR,2019,20904,541,032682,,,,
021337,QUEIROZ FILHO PROFESSOR,PIRASSUNUNGA,LEME,9º ANO EF,"4,9127","4,9327","4,92","0,9970","4,91","5,06",2.0,INTERIOR,2019,20411,415,021337,,,,
020047,YOLANDA SALLES CABIANCA PROFESSORA,PIRASSUNUNGA,ARARAS,9º ANO EF,"3,4413","2,8277","3,13","0,8942","2,80","3,08",2.0,INTERIOR,2019,20411,182,020047,,,,
020047,YOLANDA SALLES CABIANCA PROFESSORA,PIRASSUNUNGA,ARARAS,3º ANO EM,"3,3957","2,1470","2,77","0,8360","2,32","2,54",3.0,INTERIOR,2019,20411,182,020047,,,,
496467,TEOFILO GONZAGA DA SANTA CRUZ,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"3,4443","2,5593","3,00","0,8932","2,68","3,17",2.0,INTERIOR,2019,20904,562,496467,,,,
496467,TEOFILO GONZAGA DA SANTA CRUZ,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"2,4357","0,9877","1,71","0,8182","1,40","2,50",3.0,INTERIOR,2019,20904,562,496467,,,,
031963,TANNEL ABBUD COMENDADOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"3,4847","2,7780","3,13","0,8576","2,68","3,13",2.0,INTERIOR,2019,20904,562,031963,,,,
031963,TANNEL ABBUD COMENDADOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"4,2140","2,8573","3,54","0,8883","3,14","3,31",3.0,INTERIOR,2019,20904,562,031963,,,,
032074,SARRION MONSENHOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"5,4660","5,3567","5,41","0,9322","5,04","5,14",2.0,INTERIOR,2019,20904,562,032074,,,,
032074,SARRION MONSENHOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"4,8067","3,7587","4,28","0,8918","3,82","3,93",3.0,INTERIOR,2019,20904,562,032074,,,,
043148,PLACIDIO BRAGA NOGUEIRA PROFESSOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"4,5407","5,1153","4,83","0,9813","4,74","4,87",2.0,INTERIOR,2019,20904,562,043148,,,,
031951,PEDRO TOFANO VEREADOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"3,6363","2,7897","3,21","0,8995","2,89","3,17",2.0,INTERIOR,2019,20904,562,031951,,,,
031951,PEDRO TOFANO VEREADOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"4,1023","2,4440","3,27","0,8082","2,64","2,84",3.0,INTERIOR,2019,20904,562,031951,,,,
565039,ORACY MATRICARDI PROF,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"5,2147","4,5163","4,87","1,0000","4,87","4,98",2.0,INTERIOR,2019,20904,562,565039,,,,
049724,MIRELLA PESCE DESIDERE PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"3,9537","3,1860","3,57","0,9465","3,38","3,63",2.0,INTERIOR,2019,20904,562,049724,,,,
049724,MIRELLA PESCE DESIDERE PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"4,1013","2,1343","3,12","0,9107","2,84","3,03",3.0,INTERIOR,2019,20904,562,049724,,,,
031914,MIGUEL OMAR BARRETO PROFESSOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"3,7557","3,0663","3,41","0,9863","3,36","3,61",2.0,INTERIOR,2019,20904,562,031914,,,,
031914,MIGUEL OMAR BARRETO PROFESSOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"3,3327","1,7743","2,55","0,9950","2,54","2,75",3.0,INTERIOR,2019,20904,562,031914,,,,
043138,MARCIO DE SOUZA E MELLO MARECHAL DO AR,PRESIDENTE PRUDENTE,ALVARES MACHADO,3º ANO EM,"3,3333","2,4447","2,89","0,9091","2,63","2,84",3.0,INTERIOR,2019,20904,162,043138,,,,
031948,ANGELICA DE OLIVEIRA PROFESSORA,PRESIDENTE PRUDENTE,ALVARES MACHADO,3º ANO EM,"3,7260","2,3303","3,03","0,9075","2,75","2,95",3.0,INTERIOR,2019,20904,162,031948,,,,
032098,MARREY JUNIOR DOUTOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"5,1410","4,1250","4,63","0,9852","4,56","4,71",2.0,INTERIOR,2019,20904,562,032098,,,,
032001,MARIETTA FERRAZ DE ASSUMPCAO PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"4,0000","3,1603","3,58","0,8576","3,07","3,34",2.0,INTERIOR,2019,20904,562,032001,,,,
032001,MARIETTA FERRAZ DE ASSUMPCAO PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"3,6370","1,8420","2,74","0,7222","1,98","2,30",3.0,INTERIOR,2019,20904,562,032001,,,,
031860,MARIA LUIZA FORMOZINHO RIBEIRO PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"5,1930","5,8243","5,51","0,9823","5,41","5,47",2.0,INTERIOR,2019,20904,562,031860,,,,
031860,MARIA LUIZA FORMOZINHO RIBEIRO PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"4,8097","3,5740","4,19","0,9685","4,06","4,51",3.0,INTERIOR,2019,20904,562,031860,,,,
031744,MARIA LUIZA BASTOS PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"5,2940","5,6503","5,47","0,9839","5,38","5,44",2.0,INTERIOR,2019,20904,562,031744,,,,
031744,MARIA LUIZA BASTOS PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"3,5633","2,5253","3,04","0,9802","2,98","3,77",3.0,INTERIOR,2019,20904,562,031744,,,,
031999,JOSE FOZ DOUTOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"5,1853","4,8713","5,03","0,8783","4,42","4,58",2.0,INTERIOR,2019,20904,562,031999,,,,
031999,JOSE FOZ DOUTOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"3,0557","2,2987","2,68","0,8903","2,39","2,61",3.0,INTERIOR,2019,20904,562,031999,,,,
004102,JOÃO CARLOS PADILHA DE SIQUEIRA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"2,5403","2,0633","2,30","0,8150","1,87","2,17",2.0,INTERIOR,2019,20904,562,004102,,,,
004102,JOÃO CARLOS PADILHA DE SIQUEIRA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"2,9487","1,3333","2,14","0,7037","1,51","1,75",3.0,INTERIOR,2019,20904,562,004102,,,,
031756,JOAO ALFREDO DA SILVA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"3,8333","3,3333","3,58","0,9867","3,53","3,76",2.0,INTERIOR,2019,20904,562,031756,,,,
031926,HUGO MIELE PROFESSOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"4,0817","3,3340","3,71","0,9604","3,56","3,94",2.0,INTERIOR,2019,20904,562,031926,,,,
031926,HUGO MIELE PROFESSOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"3,9687","2,7453","3,36","0,9567","3,21","3,38",3.0,INTERIOR,2019,20904,562,031926,,,,
921920,FRANCISCO PESSOA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"3,8887","2,5923","3,24","0,9154","2,97","3,24",2.0,INTERIOR,2019,20904,562,921920,,,,
921920,FRANCISCO PESSOA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"3,1090","1,3170","2,21","0,8696","1,92","2,15",3.0,INTERIOR,2019,20904,562,921920,,,,
032050,FLORIVALDO LEAL,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"3,6867","2,3333","3,01","0,9560","2,88","3,07",3.0,INTERIOR,2019,20904,562,032050,,,,
031732,FERNANDO COSTA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"3,5230","3,2533","3,39","0,8854","3,00","3,39",2.0,INTERIOR,2019,20904,562,031732,,,,
031732,FERNANDO COSTA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"3,6743","2,2040","2,94","0,8290","2,44","2,70",3.0,INTERIOR,2019,20904,562,031732,,,,
900965,FATIMA APARECIDA COSTA FALCON PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"2,1427","1,7240","1,93","0,8889","1,72","2,18",2.0,INTERIOR,2019,20904,562,900965,,,,
900965,FATIMA APARECIDA COSTA FALCON PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"3,3333","1,7780","2,56","0,8451","2,16","2,39",3.0,INTERIOR,2019,20904,562,900965,,,,
034289,CALVINO BARBOSA FERRAZ,PIRAJU,OLEO,9º ANO EF,"2,4687","3,0667","2,77","0,9922","2,75","4,02",2.0,INTERIOR,2019,20311,486,034289,,,,
034289,CALVINO BARBOSA FERRAZ,PIRAJU,OLEO,3º ANO EM,"2,9300","2,3653","2,65","0,9896","2,62","2,83",3.0,INTERIOR,2019,20311,486,034289,,,,
043151,CLOTILDE VEIGA DE BARROS PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"3,2893","3,2440","3,27","0,8547","2,79","3,09",2.0,INTERIOR,2019,20904,562,043151,,,,
043151,CLOTILDE VEIGA DE BARROS PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"3,5093","1,6253","2,57","0,7821","2,01","2,34",3.0,INTERIOR,2019,20904,562,043151,,,,
031884,CELESTINA DE CAMPOS TOLEDO TEIXEIRA PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"3,6833","3,6507","3,67","0,9130","3,35","3,60",2.0,INTERIOR,2019,20904,562,031884,,,,
031884,CELESTINA DE CAMPOS TOLEDO TEIXEIRA PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"3,2260","1,5150","2,37","0,8175","1,94","2,17",3.0,INTERIOR,2019,20904,562,031884,,,,
044684,ARLINDO FANTINI PROFESSOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"3,5083","2,2083","2,86","0,9027","2,58","2,87",2.0,INTERIOR,2019,20904,562,044684,,,,
044684,ARLINDO FANTINI PROFESSOR,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"3,1967","1,9333","2,57","0,7871","2,02","2,25",3.0,INTERIOR,2019,20904,562,044684,,,,
032104,ANTONIO FIORAVANTE DE MENEZES,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"3,4883","3,0233","3,26","0,9845","3,21","3,47",2.0,INTERIOR,2019,20904,562,032104,,,,
032104,ANTONIO FIORAVANTE DE MENEZES,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"4,2227","2,3810","3,30","0,9545","3,15","3,32",3.0,INTERIOR,2019,20904,562,032104,,,,
031800,ANNA ANTONIO PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,9º ANO EF,"2,5667","2,6140","2,59","0,9321","2,41","3,08",2.0,INTERIOR,2019,20904,562,031800,,,,
031800,ANNA ANTONIO PROFESSORA,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,3º ANO EM,"2,6313","1,5217","2,08","0,7992","1,66","1,90",3.0,INTERIOR,2019,20904,562,031800,,,,
020035,VICENTE FERREIRA DOS SANTOS PROFESSOR,PIRASSUNUNGA,ARARAS,9º ANO EF,"4,8247","4,9353","4,88","0,9840","4,80","4,92",2.0,INTERIOR,2019,20411,182,020035,,,,
020035,VICENTE FERREIRA DOS SANTOS PROFESSOR,PIRASSUNUNGA,ARARAS,3º ANO EM,"3,8893","2,8933","3,39","0,9351","3,17","3,34",3.0,INTERIOR,2019,20411,182,020035,,,,
901052,VICENTE CASALE PADOVANI PROFESSOR,PIRASSUNUNGA,ARARAS,5º ANO EF,"6,6667","6,0413","6,35","0,9901","6,29","6,36",1.0,INTERIOR,2019,20411,182,901052,,,,
905409,OSCAR ALVES JANEIRO PROFESSOR,PIRASSUNUNGA,ARARAS,5º ANO EF,"7,1610","6,6670","6,91","0,9964","6,89","6,90",1.0,INTERIOR,2019,20411,182,905409,,,,
905409,OSCAR ALVES JANEIRO PROFESSOR,PIRASSUNUNGA,ARARAS,9º ANO EF,"4,1393","4,2703","4,20","0,9858","4,14","4,46",2.0,INTERIOR,2019,20411,182,905409,,,,
903985,MARIA ROSA NUCCI PACIFICO HOMEM PROFESSORA,PIRASSUNUNGA,ARARAS,9º ANO EF,"4,5723","3,8800","4,23","0,9781","4,14","4,97",2.0,INTERIOR,2019,20411,182,903985,,,,
903985,MARIA ROSA NUCCI PACIFICO HOMEM PROFESSORA,PIRASSUNUNGA,ARARAS,3º ANO EM,"4,2780","2,7530","3,52","0,9018","3,17","3,58",3.0,INTERIOR,2019,20411,182,903985,,,,
020072,JUSTINIANO WHITAKER DE OLIVEIRA CORONEL,PIRASSUNUNGA,ARARAS,5º ANO EF,"7,4513","6,5103","6,98","0,9688","6,76","6,78",1.0,INTERIOR,2019,20411,182,020072,,,,
901064,JUDITH FERRAO LEGASPE PROFESSORA,PIRASSUNUNGA,ARARAS,9º ANO EF,"4,8597","3,8263","4,34","0,9730","4,22","4,40",2.0,INTERIOR,2019,20411,182,901064,,,,
901064,JUDITH FERRAO LEGASPE PROFESSORA,PIRASSUNUNGA,ARARAS,3º ANO EM,"3,0947","1,8990","2,50","0,8457","2,11","2,64",3.0,INTERIOR,2019,20411,182,901064,,,,
020023,JOSE OMETTO,PIRASSUNUNGA,ARARAS,5º ANO EF,"6,9840","6,8253","6,90","1,0000","6,90","8,25",1.0,INTERIOR,2019,20411,182,020023,,,,
020023,JOSE OMETTO,PIRASSUNUNGA,ARARAS,9º ANO EF,"4,0000","3,5000","3,75","1,0000","3,75","5,14",2.0,INTERIOR,2019,20411,182,020023,,,,
918040,ANNA DE MELLO CASTRIANI PROFESSORA,PRESIDENTE PRUDENTE,REGENTE FEIJO,9º ANO EF,"2,9173","2,6537","2,79","0,8699","2,43","2,78",2.0,INTERIOR,2019,20904,572,918040,,,,
918040,ANNA DE MELLO CASTRIANI PROFESSORA,PRESIDENTE PRUDENTE,REGENTE FEIJO,3º ANO EM,"3,2617","1,8840","2,57","0,8926","2,29","2,66",3.0,INTERIOR,2019,20904,572,918040,,,,
918866,JOANITA KAMMER MARTINS PEREIRA PROFESSORA,PIRASSUNUNGA,ARARAS,5º ANO EF,"5,9107","5,3610","5,64","0,9975","5,63","5,78",1.0,INTERIOR,2019,20411,182,918866,,,,
020060,IGNACIO ZURITA JUNIOR,PIRASSUNUNGA,ARARAS,9º ANO EF,"5,0667","4,1100","4,59","0,9937","4,56","4,71",2.0,INTERIOR,2019,20411,182,020060,,,,
020059,FRANCISCO GRAZIANO,PIRASSUNUNGA,ARARAS,9º ANO EF,"5,3447","4,7957","5,07","0,9961","5,05","5,15",2.0,INTERIOR,2019,20411,182,020059,,,,
020059,FRANCISCO GRAZIANO,PIRASSUNUNGA,ARARAS,3º ANO EM,"4,3750","3,2927","3,83","0,9786","3,75","4,20",3.0,INTERIOR,2019,20411,182,020059,,,,
019914,CESARIO COIMBRA DOUTOR,PIRASSUNUNGA,ARARAS,3º ANO EM,"4,0243","2,4670","3,25","0,9527","3,10","3,27",3.0,INTERIOR,2019,20411,182,019914,,,,
019902,CESAR LACERDA DE VERGUEIRO SENADOR,PIRASSUNUNGA,ARARAS,5º ANO EF,"7,8163","7,9697","7,89","0,9858","7,78","7,85",1.0,INTERIOR,2019,20411,182,019902,,,,
032505,JOAO GOMES MARTINS CORONEL,PRESIDENTE PRUDENTE,MARTINOPOLIS,9º ANO EF,"3,5393","2,6803","3,11","0,9763","3,04","3,98",2.0,INTERIOR,2019,20904,440,032505,,,,
032505,JOAO GOMES MARTINS CORONEL,PRESIDENTE PRUDENTE,MARTINOPOLIS,3º ANO EM,"3,6360","2,7453","3,19","0,9634","3,07","3,25",3.0,INTERIOR,2019,20904,440,032505,,,,
032451,JOAO BATISTA BERBET,PRESIDENTE PRUDENTE,MARTINOPOLIS,3º ANO EM,"4,0000","2,0987","3,05","0,9882","3,01","3,19",3.0,INTERIOR,2019,20904,440,032451,,,,
901076,CARLOTA FERNANDES DE SOUZA RODINI,PIRASSUNUNGA,ARARAS,9º ANO EF,"4,4133","3,6540","4,03","0,9447","3,81","4,02",2.0,INTERIOR,2019,20411,182,901076,,,,
901076,CARLOTA FERNANDES DE SOUZA RODINI,PIRASSUNUNGA,ARARAS,3º ANO EM,"3,6627","2,3140","2,99","0,8381","2,51","2,72",3.0,INTERIOR,2019,20411,182,901076,,,,
032475,ALBERTO SANTOS DUMONT,PRESIDENTE PRUDENTE,MARTINOPOLIS,9º ANO EF,"4,3660","4,1367","4,25","0,9749","4,14","4,32",2.0,INTERIOR,2019,20904,440,032475,,,,
032475,ALBERTO SANTOS DUMONT,PRESIDENTE PRUDENTE,MARTINOPOLIS,3º ANO EM,"4,0433","3,5413","3,79","0,9438","3,58","3,72",3.0,INTERIOR,2019,20904,440,032475,,,,
048324,ADOLPHO CARVALHO PROFESSOR,PIRACICABA,PIRACICABA,9º ANO EF,"5,2030","5,5827","5,39","1,0000","5,39","5,45",2.0,INTERIOR,2019,20410,535,048324,,,,
924660,PEDRO CELESTINO TONOLLI PROFESSOR,PIRASSUNUNGA,LEME,9º ANO EF,"3,7443","2,9167","3,33","0,9326","3,11","3,46",2.0,INTERIOR,2019,20411,415,924660,,,,
924660,PEDRO CELESTINO TONOLLI PROFESSOR,PIRASSUNUNGA,LEME,3º ANO EM,"3,2050","1,3333","2,27","0,8383","1,90","2,69",3.0,INTERIOR,2019,20411,415,924660,,,,
021490,MARIA JOAQUINA DE ARRUDA PROFESSORA,PIRASSUNUNGA,LEME,3º ANO EM,"3,7613","2,2223","2,99","1,0000","2,99","3,17",3.0,INTERIOR,2019,20411,415,021490,,,,
020084,LIONS CLUBE,PIRASSUNUNGA,ARARAS,5º ANO EF,"6,9413","6,6360","6,79","0,9913","6,73","7,19",1.0,INTERIOR,2019,20411,182,020084,,,,
042730,CUSTODIO ANGELO DE LIMA DOUTOR,PIRASSUNUNGA,LEME,9º ANO EF,"4,6740","4,4953","4,58","0,9986","4,57","4,71",2.0,INTERIOR,2019,20411,415,042730,,,,
032633,IVO LIBONI PROFESSOR,PRESIDENTE PRUDENTE,REGENTE FEIJO,9º ANO EF,"3,8707","3,3690","3,62","0,9324","3,38","3,79",2.0,INTERIOR,2019,20904,572,032633,,,,
032633,IVO LIBONI PROFESSOR,PRESIDENTE PRUDENTE,REGENTE FEIJO,3º ANO EM,"2,6983","1,8733","2,29","0,8932","2,05","3,00",3.0,INTERIOR,2019,20904,572,032633,,,,
901246,ARLINDO FAVARO PROFESSOR,PIRASSUNUNGA,LEME,9º ANO EF,"3,8953","3,4050","3,65","0,9548","3,49","3,78",2.0,INTERIOR,2019,20411,415,901246,,,,
901246,ARLINDO FAVARO PROFESSOR,PIRASSUNUNGA,LEME,3º ANO EM,"4,2000","2,2220","3,21","0,8842","2,84","3,03",3.0,INTERIOR,2019,20411,415,901246,,,,
070269,ANTONIO LUIZ DE MORAES PROFESSOR,PIRASSUNUNGA,LEME,9º ANO EF,"3,1577","3,1110","3,13","0,9279","2,90","3,18",2.0,INTERIOR,2019,20411,415,070269,,,,
070269,ANTONIO LUIZ DE MORAES PROFESSOR,PIRASSUNUNGA,LEME,3º ANO EM,"2,0833","1,4583","1,77","0,8407","1,49","1,73",3.0,INTERIOR,2019,20411,415,070269,,,,
916024,ALTIMIRA PINKE PROFESSORA,PIRASSUNUNGA,LEME,9º ANO EF,"3,3653","2,8930","3,13","0,9392","2,94","3,21",2.0,INTERIOR,2019,20411,415,916024,,,,
916024,ALTIMIRA PINKE PROFESSORA,PIRASSUNUNGA,LEME,3º ANO EM,"3,1707","2,2457","2,71","0,8542","2,31","2,84",3.0,INTERIOR,2019,20411,415,916024,,,,
920794,CAROLINA MENDES THAME PROFESSORA,PIRACICABA,PIRACICABA,9º ANO EF,"4,1663","3,8707","4,02","0,9651","3,88","4,09",2.0,INTERIOR,2019,20410,535,920794,,,,
920794,CAROLINA MENDES THAME PROFESSORA,PIRACICABA,PIRACICABA,3º ANO EM,"4,6153","2,1907","3,40","0,9410","3,20","3,80",3.0,INTERIOR,2019,20410,535,920794,,,,
047797,JOSE PEDRO DE MORAES,PIRASSUNUNGA,LEME,9º ANO EF,"5,0000","5,7407","5,37","1,0000","5,37","6,49",2.0,INTERIOR,2019,20411,415,047797,,,,
047797,JOSE PEDRO DE MORAES,PIRASSUNUNGA,LEME,3º ANO EM,"4,5833","3,7500","4,17","1,0000","4,17","4,25",3.0,INTERIOR,2019,20411,415,047797,,,,
031896,FILOMENA SCATENA CHRISTOFANO,PRESIDENTE PRUDENTE,ALFREDO MARCONDES,5º ANO EF,"6,0160","5,2847","5,65","0,9773","5,52","5,68",1.0,INTERIOR,2019,20904,157,031896,,,,
031896,FILOMENA SCATENA CHRISTOFANO,PRESIDENTE PRUDENTE,ALFREDO MARCONDES,9º ANO EF,"3,2287","2,9410","3,08","0,9490","2,92","3,19",2.0,INTERIOR,2019,20904,157,031896,,,,
031896,FILOMENA SCATENA CHRISTOFANO,PRESIDENTE PRUDENTE,ALFREDO MARCONDES,3º ANO EM,"3,5657","2,2733","2,92","0,9110","2,66","3,50",3.0,INTERIOR,2019,20904,157,031896,,,,
